year,ticker,cik,sector,industry,name,date_added,is_current_constituent,source,as_of_date,price_ticker,sec_ticker,in_dataset_universe
2013,MCHP,0000827054,Information Technology,Semiconductors,Microchip Technology,2007-09-07,True,cached_current,2013-12-31,MCHP,MCHP,True
2013,MCK,0000927653,Health Care,Health Care Distributors,McKesson Corporation,1999-01-13,True,cached_current,2013-12-31,MCK,MCK,True
2013,MCO,0001059556,Financials,Financial Exchanges & Data,Moody's Corporation,1998-07-01,True,cached_current,2013-12-31,MCO,MCO,True
2013,MDLZ,0001103982,Consumer Staples,Packaged Foods & Meats,Mondelez International,2012-10-02,True,cached_current,2013-12-31,MDLZ,MDLZ,True
2013,MDT,0001613103,Health Care,Health Care Equipment,Medtronic,1986-10-31,True,cached_current,2013-12-31,MDT,MDT,True
2013,MET,0001099219,Financials,Life & Health Insurance,MetLife,2000-12-11,True,cached_current,2013-12-31,MET,MET,True
2013,META,0001326801,Communication Services,Interactive Media & Services,Meta Platforms,2013-12-23,True,cached_current,2013-12-31,META,META,True
2013,MHK,0000851968,Unknown,Unknown,Mohawk Industries,,False,wikipedia_removed,2013-12-31,MHK,MHK,True
2013,MJN,1452575,Unknown,Unknown,Mead Johnson,,False,wikipedia_removed,2013-12-31,MJN,MJN,True
2013,MKC,0000063754,Consumer Staples,Packaged Foods & Meats,McCormick & Company,2003-03-20,True,cached_current,2013-12-31,MKC,MKC,True
2013,MMM,0000066740,Industrials,Industrial Conglomerates,3M,1957-03-04,True,cached_current,2013-12-31,MMM,MMM,True
2013,MNST,0000865752,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,Monster Beverage,2012-06-28,True,cached_current,2013-12-31,MNST,MNST,True
2013,MO,0000764180,Consumer Staples,Tobacco,Altria,1957-03-04,True,cached_current,2013-12-31,MO,MO,True
2013,MON,1110783,Unknown,Unknown,Monsanto,,False,wikipedia_removed,2013-12-31,MON,MON,True
2013,MOS,0001285785,Materials,Fertilizers & Agricultural Chemicals,Mosaic Company (The),2011-09-26,True,cached_current,2013-12-31,MOS,MOS,True
2013,MPC,0001510295,Energy,Oil & Gas Refining & Marketing,Marathon Petroleum,2011-07-01,True,cached_current,2013-12-31,MPC,MPC,True
2013,MRK,0000310158,Health Care,Pharmaceuticals,Merck & Co.,1957-03-04,True,cached_current,2013-12-31,MRK,MRK,True
2013,MRO,101778,Unknown,Unknown,Marathon Oil,,False,wikipedia_removed,2013-12-31,MRO,MRO,True
2013,MRSH,0000062709,Financials,Insurance Brokers,Marsh McLennan,1987-08-31,True,cached_current,2013-12-31,MRSH,MRSH,True
2013,MS,0000895421,Financials,Investment Banking & Brokerage,Morgan Stanley,1993-07-29,True,cached_current,2013-12-31,MS,MS,True
2013,MSFT,0000789019,Information Technology,Systems Software,Microsoft,1994-06-01,True,cached_current,2013-12-31,MSFT,MSFT,True
2013,MSI,0000068505,Information Technology,Communications Equipment,Motorola Solutions,1957-03-04,True,cached_current,2013-12-31,MSI,MSI,True
2013,MTB,0000036270,Financials,Regional Banks,M&T Bank,2004-02-23,True,cached_current,2013-12-31,MTB,MTB,True
2013,MU,0000723125,Information Technology,Semiconductors,Micron Technology,1994-09-27,True,cached_current,2013-12-31,MU,MU,True
2013,MUR,0000717423,Unknown,Unknown,Murphy Oil,,False,wikipedia_removed,2013-12-31,MUR,MUR,True
2013,NBL,72207,Unknown,Unknown,Noble Energy,,False,wikipedia_removed,2013-12-31,NBL,NBL,True
2013,NBR,0001163739,Unknown,Unknown,Nabors Industries,,False,wikipedia_removed,2013-12-31,NBR,NBR,True
2013,NDAQ,0001120193,Financials,Financial Exchanges & Data,"Nasdaq, Inc.",2008-10-22,True,cached_current,2013-12-31,NDAQ,NDAQ,True
2013,NE,0001895262,Unknown,Unknown,Noble Corporation,,False,wikipedia_removed,2013-12-31,NE,NE,True
2013,NEE,0000753308,Utilities,Multi-Utilities,NextEra Energy,1976-06-30,True,cached_current,2013-12-31,NEE,NEE,True
2013,NEM,0001164727,Materials,Gold,Newmont,1969-06-30,True,cached_current,2013-12-31,NEM,NEM,True
2013,NFLX,0001065280,Communication Services,Movies & Entertainment,Netflix,2010-12-20,True,cached_current,2013-12-31,NFLX,NFLX,True
2013,NFX,912750,Unknown,Unknown,Newfield Exploration,,False,wikipedia_removed,2013-12-31,NFX,NFX,True
2013,NI,0001111711,Utilities,Multi-Utilities,NiSource,2000-11-02,True,cached_current,2013-12-31,NI,NI,True
2013,NKE,0000320187,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Nike, Inc.",1988-11-30,True,cached_current,2013-12-31,NKE,NKE,True
2013,NLSN,1492633,Unknown,Unknown,Nielsen Holdings,,False,wikipedia_removed,2013-12-31,NLSN,NLSN,True
2013,NOC,0001133421,Industrials,Aerospace & Defense,Northrop Grumman,1957-03-04,True,cached_current,2013-12-31,NOC,NOC,True
2013,NOV,0001021860,Unknown,Unknown,Nov,,False,wikipedia_removed,2013-12-31,NOV,NOV,True
2013,NRG,0001013871,Utilities,Independent Power Producers & Energy Traders,NRG Energy,2010-01-29,True,cached_current,2013-12-31,NRG,NRG,True
2013,NSC,0000702165,Industrials,Rail Transportation,Norfolk Southern,1957-03-04,True,cached_current,2013-12-31,NSC,NSC,True
2013,NTAP,0001002047,Information Technology,"Technology Hardware, Storage & Peripherals",NetApp,1999-06-25,True,cached_current,2013-12-31,NTAP,NTAP,True
2013,NTRS,0000073124,Financials,Asset Management & Custody Banks,Northern Trust,1998-01-30,True,cached_current,2013-12-31,NTRS,NTRS,True
2013,NUE,0000073309,Materials,Steel,Nucor,1985-04-30,True,cached_current,2013-12-31,NUE,NUE,True
2013,NVDA,0001045810,Information Technology,Semiconductors,Nvidia,2001-11-30,True,cached_current,2013-12-31,NVDA,NVDA,True
2013,NWL,0000814453,Unknown,Unknown,Newell Brands,,False,wikipedia_removed,2013-12-31,NWL,NWL,True
2013,NWSA,0001564708,Communication Services,Publishing,News Corp (Class A),2013-08-01,True,cached_current,2013-12-31,NWSA,NWSA,True
2013,OI,0000812074,Unknown,Unknown,Owens-Illinois,,False,wikipedia_removed,2013-12-31,OI,OI,True
2013,OKE,0001039684,Energy,Oil & Gas Storage & Transportation,Oneok,2010-03-15,True,cached_current,2013-12-31,OKE,OKE,True
2013,OMC,0000029989,Communication Services,Advertising,Omnicom Group,1997-12-31,True,cached_current,2013-12-31,OMC,OMC,True
2013,ORCL,0001341439,Information Technology,Application Software,Oracle Corporation,1989-08-31,True,cached_current,2013-12-31,ORCL,ORCL,True
2013,ORLY,0000898173,Consumer Discretionary,Automotive Retail,O’Reilly Automotive,2009-03-27,True,cached_current,2013-12-31,ORLY,ORLY,True
2013,OXY,0000797468,Energy,Oil & Gas Exploration & Production,Occidental Petroleum,1957-03-04,True,cached_current,2013-12-31,OXY,OXY,True
2013,PAYX,0000723531,Industrials,Human Resource & Employment Services,Paychex,1998-10-01,True,cached_current,2013-12-31,PAYX,PAYX,True
2013,PBCT,1378946,Unknown,Unknown,People's United Financial,,False,wikipedia_removed,2013-12-31,PBCT,PBCT,True
2013,PBI,0000078814,Unknown,Unknown,Pitney Bowes,,False,wikipedia_removed,2013-12-31,PBI,PBI,True
2013,PCAR,0000075362,Industrials,Construction Machinery & Heavy Transportation Equipment,Paccar,1980-12-31,True,cached_current,2013-12-31,PCAR,PCAR,True
2013,PCG,0001004980,Unknown,Unknown,Pacific Gas & Electric Company,,False,wikipedia_removed,2013-12-31,PCG,PCG,True
2013,PCL,849213,Unknown,Unknown,Plum Creek Timber,,False,wikipedia_removed,2013-12-31,PCL,PCL,True
2013,PCP,79958,Unknown,Unknown,Precision Castparts Corporation,,False,wikipedia_removed,2013-12-31,PCP,PCP,True
2013,PDCO,891024,Unknown,Unknown,Patterson Companies,,False,wikipedia_removed,2013-12-31,PDCO,PDCO,True
2013,PEG,0000788784,Utilities,Electric Utilities,Public Service Enterprise Group,1957-03-04,True,cached_current,2013-12-31,PEG,PEG,True
2013,PEP,0000077476,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,PepsiCo,1957-03-04,True,cached_current,2013-12-31,PEP,PEP,True
2013,PETM,863157,Unknown,Unknown,PetSmart,,False,wikipedia_removed,2013-12-31,PETM,PETM,True
2013,PFE,0000078003,Health Care,Pharmaceuticals,Pfizer,1957-03-04,True,cached_current,2013-12-31,PFE,PFE,True
2013,PFG,0001126328,Financials,Life & Health Insurance,Principal Financial Group,2002-07-22,True,cached_current,2013-12-31,PFG,PFG,True
2013,PG,0000080424,Consumer Staples,Personal Care Products,Procter & Gamble,1957-03-04,True,cached_current,2013-12-31,PG,PG,True
2013,PGR,0000080661,Financials,Property & Casualty Insurance,Progressive Corporation,1997-08-04,True,cached_current,2013-12-31,PGR,PGR,True
2013,PH,0000076334,Industrials,Industrial Machinery & Supplies & Components,Parker Hannifin,1985-11-30,True,cached_current,2013-12-31,PH,PH,True
2013,PHM,0000822416,Consumer Discretionary,Homebuilding,PulteGroup,1984-04-30,True,cached_current,2013-12-31,PHM,PHM,True
2013,PLD,0001045609,Real Estate,Industrial REITs,Prologis,2003-07-17,True,cached_current,2013-12-31,PLD,PLD,True
2013,PLL,75829,Unknown,Unknown,Pall Corporation,,False,wikipedia_removed,2013-12-31,PLL,PLL,True
2013,PM,0001413329,Consumer Staples,Tobacco,Philip Morris International,2008-03-31,True,cached_current,2013-12-31,PM,PM,True
2013,PNC,0000713676,Financials,Diversified Banks,PNC Financial Services,1988-04-30,True,cached_current,2013-12-31,PNC,PNC,True
2013,PNR,0000077360,Industrials,Industrial Machinery & Supplies & Components,Pentair,2012-10-01,True,cached_current,2013-12-31,PNR,PNR,True
2013,PNW,0000764622,Utilities,Multi-Utilities,Pinnacle West Capital,1999-10-04,True,cached_current,2013-12-31,PNW,PNW,True
2013,POM,1135971,Unknown,Unknown,Pepco Holdings,,False,wikipedia_removed,2013-12-31,POM,POM,True
2013,PPG,0000079879,Materials,Specialty Chemicals,PPG Industries,1957-03-04,True,cached_current,2013-12-31,PPG,PPG,True
2013,PPL,0000922224,Utilities,Electric Utilities,PPL Corporation,2001-10-01,True,cached_current,2013-12-31,PPL,PPL,True
2013,PRGO,0001585364,Unknown,Unknown,Perrigo,,False,wikipedia_removed,2013-12-31,PRGO,PRGO,True
2013,PRU,0001137774,Financials,Life & Health Insurance,Prudential Financial,2002-07-22,True,cached_current,2013-12-31,PRU,PRU,True
2013,PSA,0001393311,Real Estate,Self-Storage REITs,Public Storage,2005-08-19,True,cached_current,2013-12-31,PSA,PSA,True
2013,PSKY,0002041610,Communication Services,Movies & Entertainment,Paramount Skydance Corporation,1994-09-30,True,cached_current,2013-12-31,PSKY,PSKY,True
2013,PSX,0001534701,Energy,Oil & Gas Refining & Marketing,Phillips 66,2012-05-01,True,cached_current,2013-12-31,PSX,PSX,True
2013,PVH,0000078239,Unknown,Unknown,PVH,,False,wikipedia_removed,2013-12-31,PVH,PVH,True
2013,PWR,0001050915,Industrials,Construction & Engineering,Quanta Services,2009-07-01,True,cached_current,2013-12-31,PWR,PWR,True
2013,PXD,1038357,Unknown,Unknown,Pioneer Natural Resources,,False,wikipedia_removed,2013-12-31,PXD,PXD,True
2013,QCOM,0000804328,Information Technology,Semiconductors,Qualcomm,1999-07-22,True,cached_current,2013-12-31,QCOM,QCOM,True
2013,QEP,1108827,Unknown,Unknown,QEP Resources,,False,wikipedia_removed,2013-12-31,QEP,QEP,True
2013,R,0000085961,Unknown,Unknown,Ryder System,,False,wikipedia_removed,2013-12-31,R,R,True
2013,RAI,1275283,Unknown,Unknown,Reynolds American,,False,wikipedia_removed,2013-12-31,RAI,RAI,True
2013,RDC,85408,Unknown,Unknown,Rowan Companies,,False,wikipedia_removed,2013-12-31,RDC,RDC,True
2013,REGN,0000872589,Health Care,Biotechnology,Regeneron Pharmaceuticals,2013-05-01,True,cached_current,2013-12-31,REGN,REGN,True
2013,RF,0001281761,Financials,Regional Banks,Regions Financial Corporation,1998-08-28,True,cached_current,2013-12-31,RF,RF,True
2013,RHI,0000315213,Unknown,Unknown,Robert Half,,False,wikipedia_removed,2013-12-31,RHI,RHI,True
2013,RHT,1087423,Unknown,Unknown,Red Hat,,False,wikipedia_removed,2013-12-31,RHT,RHT,True
2013,RIG,0001451505,Unknown,Unknown,Transocean,,False,wikipedia_removed,2013-12-31,RIG,RIG,True
2013,RL,0001037038,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",Ralph Lauren Corporation,2007-02-02,True,cached_current,2013-12-31,RL,RL,True
2013,ROK,0001024478,Industrials,Electrical Components & Equipment,Rockwell Automation,2000-03-12,True,cached_current,2013-12-31,ROK,ROK,True
2013,ROP,0000882835,Information Technology,Electronic Equipment & Instruments,Roper Technologies,2009-12-23,True,cached_current,2013-12-31,ROP,ROP,True
2013,ROST,0000745732,Consumer Discretionary,Apparel Retail,Ross Stores,2009-12-21,True,cached_current,2013-12-31,ROST,ROST,True
2013,RRC,0000315852,Unknown,Unknown,Range Resources,,False,wikipedia_removed,2013-12-31,RRC,RRC,True
2013,RSG,0001060391,Industrials,Environmental & Facilities Services,Republic Services,2008-12-05,True,cached_current,2013-12-31,RSG,RSG,True
2013,RTN,1047122,Unknown,Unknown,Raytheon Company,,False,wikipedia_removed,2013-12-31,RTN,RTN,True
2013,RTX,0000101829,Industrials,Aerospace & Defense,RTX Corporation,1957-03-04,True,cached_current,2013-12-31,RTX,RTX,True
2013,RVTY,0000031791,Health Care,Health Care Equipment,Revvity,1985-05-31,True,cached_current,2013-12-31,RVTY,RVTY,True
2013,SBUX,0000829224,Consumer Discretionary,Restaurants,Starbucks,2000-06-07,True,cached_current,2013-12-31,SBUX,SBUX,True
2013,SCG,754737,Unknown,Unknown,SCANA,,False,wikipedia_removed,2013-12-31,SCG,SCG,True
2013,SCHW,0000316709,Financials,Investment Banking & Brokerage,Charles Schwab Corporation,1997-06-02,True,cached_current,2013-12-31,SCHW,SCHW,True
2013,SE,1373835,Unknown,Unknown,Spectra Energy,,False,wikipedia_removed,2013-12-31,SE,SE,True
2013,SEE,1012100,Unknown,Unknown,Sealed Air,,False,wikipedia_removed,2013-12-31,SEE,SEE,True
2013,SHW,0000089800,Materials,Specialty Chemicals,Sherwin-Williams,1964-06-30,True,cached_current,2013-12-31,SHW,SHW,True
2013,SIAL,90185,Unknown,Unknown,Sigma-Aldrich,,False,wikipedia_removed,2013-12-31,SIAL,SIAL,True
2013,SJM,0000091419,Consumer Staples,Packaged Foods & Meats,J.M. Smucker Company (The),2008-11-06,True,cached_current,2013-12-31,SJM,SJM,True
2013,SLB,0000087347,Energy,Oil & Gas Equipment & Services,Schlumberger,1957-03-04,True,cached_current,2013-12-31,SLB,SLB,True
2013,SLM,0001032033,Unknown,Unknown,SLM Corporation,,False,wikipedia_removed,2013-12-31,SLM,SLM,True
2013,SNA,0000091440,Industrials,Industrial Machinery & Supplies & Components,Snap-on,1982-09-30,True,cached_current,2013-12-31,SNA,SNA,True
2013,SNDK,0002023554,Unknown,Unknown,SanDisk,,False,wikipedia_removed,2013-12-31,SNDK,SNDK,True
2013,SNI,1430602,Unknown,Unknown,Scripps Networks Interactive,,False,wikipedia_removed,2013-12-31,SNI,SNI,True
2013,SO,0000092122,Utilities,Electric Utilities,Southern Company,1957-03-04,True,cached_current,2013-12-31,SO,SO,True
2013,SPG,0001063761,Real Estate,Retail REITs,Simon Property Group,2002-06-26,True,cached_current,2013-12-31,SPG,SPG,True
2013,SPGI,0000064040,Financials,Financial Exchanges & Data,S&P Global,1957-03-04,True,cached_current,2013-12-31,SPGI,SPGI,True
2013,SPLS,791519,Unknown,Unknown,Staples,,False,wikipedia_removed,2013-12-31,SPLS,SPLS,True
2013,SRCL,861878,Unknown,Unknown,Stericycle,,False,wikipedia_removed,2013-12-31,SRCL,SRCL,True
2013,SRE,0001032208,Utilities,Multi-Utilities,Sempra,2017-03-17,True,cached_current,2013-12-31,SRE,SRE,True
2013,STI,0001881551,Unknown,Unknown,SunTrust Banks,,False,wikipedia_removed,2013-12-31,STI,STI,True
2013,STJ,203077,Unknown,Unknown,St Jude Medical,,False,wikipedia_removed,2013-12-31,STJ,STJ,True
2013,STT,0000093751,Financials,Asset Management & Custody Banks,State Street Corporation,2003-03-14,True,cached_current,2013-12-31,STT,STT,True
2013,STX,0001137789,Information Technology,"Technology Hardware, Storage & Peripherals",Seagate Technology,2012-07-02,True,cached_current,2013-12-31,STX,STX,True
2013,STZ,0000016918,Consumer Staples,Distillers & Vintners,Constellation Brands,2005-07-01,True,cached_current,2013-12-31,STZ,STZ,True
2013,SW,0002005951,Materials,Paper & Plastic Packaging Products & Materials,Smurfit Westrock,2024-07-08,True,cached_current,2013-12-31,SW,SW,True
2013,SWK,0000093556,Industrials,Industrial Machinery & Supplies & Components,Stanley Black & Decker,1982-09-30,True,cached_current,2013-12-31,SWK,SWK,True
2013,SWN,7332,Unknown,Unknown,Southwestern Energy,,False,wikipedia_removed,2013-12-31,SWN,SWN,True
2013,SWY,86144,Unknown,Unknown,Safeway,,False,wikipedia_removed,2013-12-31,SWY,SWY,True
2013,SYK,0000310764,Health Care,Health Care Equipment,Stryker Corporation,2000-12-12,True,cached_current,2013-12-31,SYK,SYK,True
2013,SYY,0000096021,Consumer Staples,Food Distributors,Sysco,1986-12-31,True,cached_current,2013-12-31,SYY,SYY,True
2013,T,0000732717,Communication Services,Integrated Telecommunication Services,AT&T,1983-11-30,True,cached_current,2013-12-31,T,T,True
2013,TAP,0000024545,Consumer Staples,Brewers,Molson Coors Beverage Company,1976-06-30,True,cached_current,2013-12-31,TAP,TAP,True
2013,TDC,0000816761,Unknown,Unknown,Teradata,,False,wikipedia_removed,2013-12-31,TDC,TDC,True
2013,TE,0001992243,Unknown,Unknown,TECO Energy,,False,wikipedia_removed,2013-12-31,TE,TE,True
2013,TEG,916863,Unknown,Unknown,Integrys Energy Group,,False,wikipedia_removed,2013-12-31,TEG,TEG,True
2013,TEL,0001385157,Information Technology,Electronic Manufacturing Services,TE Connectivity,2011-10-17,True,cached_current,2013-12-31,TEL,TEL,True
2013,TFC,0000092230,Financials,Diversified Banks,Truist Financial,1997-12-04,True,cached_current,2013-12-31,TFC,TFC,True
2013,TGNA,39899,Unknown,Unknown,Tegna,,False,wikipedia_removed,2013-12-31,TGNA,TGNA,True
2013,TGT,0000027419,Consumer Staples,Consumer Staples Merchandise Retail,Target Corporation,1976-12-31,True,cached_current,2013-12-31,TGT,TGT,True
2013,THC,0000070318,Unknown,Unknown,Tenet Healthcare,,False,wikipedia_removed,2013-12-31,THC,THC,True
2013,TIF,98246,Unknown,Unknown,Tiffany & Co,,False,wikipedia_removed,2013-12-31,TIF,TIF,True
2013,TJX,0000109198,Consumer Discretionary,Apparel Retail,TJX Companies,1985-09-30,True,cached_current,2013-12-31,TJX,TJX,True
2013,TMO,0000097745,Health Care,Life Sciences Tools & Services,Thermo Fisher Scientific,2004-08-03,True,cached_current,2013-12-31,TMO,TMO,True
2013,TPR,0001116132,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Tapestry, Inc.",2004-09-01,True,cached_current,2013-12-31,TPR,TPR,True
2013,TRIP,0001526520,Unknown,Unknown,TripAdvisor,,False,wikipedia_removed,2013-12-31,TRIP,TRIP,True
2013,TROW,0001113169,Financials,Asset Management & Custody Banks,T. Rowe Price,2019-07-29,True,cached_current,2013-12-31,TROW,TROW,True
2013,TRV,0000086312,Financials,Property & Casualty Insurance,Travelers Companies (The),2002-08-21,True,cached_current,2013-12-31,TRV,TRV,True
2013,TSN,0000100493,Consumer Staples,Packaged Foods & Meats,Tyson Foods,2005-08-10,True,cached_current,2013-12-31,TSN,TSN,True
2013,TSS,721683,Unknown,Unknown,TSYS,,False,wikipedia_removed,2013-12-31,TSS,TSS,True
2013,TT,0001466258,Industrials,Building Products,Trane Technologies,2010-11-17,True,cached_current,2013-12-31,TT,TT,True
2013,TWC,1377013,Unknown,Unknown,Time Warner Cable,,False,wikipedia_removed,2013-12-31,TWC,TWC,True
2013,TWX,1105705,Unknown,Unknown,Time Warner,,False,wikipedia_removed,2013-12-31,TWX,TWX,True
2013,TXN,0000097476,Information Technology,Semiconductors,Texas Instruments,2001-03-12,True,cached_current,2013-12-31,TXN,TXN,True
2013,TXT,0000217346,Industrials,Aerospace & Defense,Textron,1978-12-31,True,cached_current,2013-12-31,TXT,TXT,True
2013,TYC,833444,Unknown,Unknown,Tyco International,,False,wikipedia_removed,2013-12-31,TYC,TYC,True
2013,UNH,0000731766,Health Care,Managed Health Care,UnitedHealth Group,1994-07-01,True,cached_current,2013-12-31,UNH,UNH,True
2013,UNM,0000005513,Unknown,Unknown,Unum,,False,wikipedia_removed,2013-12-31,UNM,UNM,True
2013,UNP,0000100885,Industrials,Rail Transportation,Union Pacific Corporation,1957-03-04,True,cached_current,2013-12-31,UNP,UNP,True
2013,UPS,0001090727,Industrials,Air Freight & Logistics,United Parcel Service,2002-07-22,True,cached_current,2013-12-31,UPS,UPS,True
2013,URBN,0000912615,Unknown,Unknown,Urban Outfitters,,False,wikipedia_removed,2013-12-31,URBN,URBN,True
2013,USB,0000036104,Financials,Diversified Banks,U.S. Bancorp,1999-11-01,True,cached_current,2013-12-31,USB,USB,True
2013,V,0001403161,Financials,Transaction & Payment Processing Services,Visa Inc.,2009-12-21,True,cached_current,2013-12-31,V,V,True
2013,VAR,203527,Unknown,Unknown,Varian Medical Systems,,False,wikipedia_removed,2013-12-31,VAR,VAR,True
2013,VFC,0000103379,Unknown,Unknown,VF Corporation,,False,wikipedia_removed,2013-12-31,VFC,VFC,True
2013,VIAB,1339947,Unknown,Unknown,Viacom,,False,wikipedia_removed,2013-12-31,VIAB,VIAB,True
2013,VLO,0001035002,Energy,Oil & Gas Refining & Marketing,Valero Energy,2002-12-20,True,cached_current,2013-12-31,VLO,VLO,True
2013,VMC,0001396009,Materials,Construction Materials,Vulcan Materials Company,1999-06-30,True,cached_current,2013-12-31,VMC,VMC,True
2013,VNO,0000899689,Unknown,Unknown,Vornado Realty Trust,,False,wikipedia_removed,2013-12-31,VNO,VNO,True
2013,VRSN,0001014473,Information Technology,Internet Services & Infrastructure,Verisign,2006-02-01,True,cached_current,2013-12-31,VRSN,VRSN,True
2013,VRTX,0000875320,Health Care,Biotechnology,Vertex Pharmaceuticals,2013-09-23,True,cached_current,2013-12-31,VRTX,VRTX,True
2013,VTR,0000740260,Real Estate,Health Care REITs,Ventas,2009-03-04,True,cached_current,2013-12-31,VTR,VTR,True
2013,VTRS,0001792044,Health Care,Pharmaceuticals,Viatris,2004-04-23,True,cached_current,2013-12-31,VTRS,VTRS,True
2013,VZ,0000732712,Communication Services,Integrated Telecommunication Services,Verizon,1983-11-30,True,cached_current,2013-12-31,VZ,VZ,True
2013,WAT,0001000697,Health Care,Life Sciences Tools & Services,Waters Corporation,2002-01-02,True,cached_current,2013-12-31,WAT,WAT,True
2013,WBA,104207,Unknown,Unknown,Walgreens Boots Alliance,,False,wikipedia_removed,2013-12-31,WBA,WBA,True
2013,WDC,0000106040,Information Technology,"Technology Hardware, Storage & Peripherals",Western Digital,2009-07-01,True,cached_current,2013-12-31,WDC,WDC,True
2013,WEC,0000783325,Utilities,Electric Utilities,WEC Energy Group,2008-10-31,True,cached_current,2013-12-31,WEC,WEC,True
2013,WELL,0000766704,Real Estate,Health Care REITs,Welltower,2009-01-30,True,cached_current,2013-12-31,WELL,WELL,True
2013,WFC,0000072971,Financials,Diversified Banks,Wells Fargo,1976-06-30,True,cached_current,2013-12-31,WFC,WFC,True
2013,WFM,865436,Unknown,Unknown,Whole Foods Market,,False,wikipedia_removed,2013-12-31,WFM,WFM,True
2013,WHR,0000106640,Unknown,Unknown,Whirlpool Corporation,,False,wikipedia_removed,2013-12-31,WHR,WHR,True
2013,WIN,1282266,Unknown,Unknown,Windstream Communications,,False,wikipedia_removed,2013-12-31,WIN,WIN,True
2013,WM,0000823768,Industrials,Environmental & Facilities Services,Waste Management,1998-08-31,True,cached_current,2013-12-31,WM,WM,True
2013,WMB,0000107263,Energy,Oil & Gas Storage & Transportation,Williams Companies,1975-03-31,True,cached_current,2013-12-31,WMB,WMB,True
2013,WMT,0000104169,Consumer Staples,Consumer Staples Merchandise Retail,Walmart,1982-08-31,True,cached_current,2013-12-31,WMT,WMT,True
2013,WPX,1518832,Unknown,Unknown,WPX Energy,,False,wikipedia_removed,2013-12-31,WPX,WPX,True
2013,WU,0001365135,Unknown,Unknown,Western Union,,False,wikipedia_removed,2013-12-31,WU,WU,True
2013,WY,0000106535,Real Estate,Timber REITs,Weyerhaeuser,1979-10-01,True,cached_current,2013-12-31,WY,WY,True
2013,WYN,1361658,Unknown,Unknown,Wyndham Worldwide,,False,wikipedia_removed,2013-12-31,WYN,WYN,True
2013,WYNN,0001174922,Consumer Discretionary,Casinos & Gaming,Wynn Resorts,2008-11-14,True,cached_current,2013-12-31,WYNN,WYNN,True
2013,X,1163302,Unknown,Unknown,United States Steel,,False,wikipedia_removed,2013-12-31,X,X,True
2013,XEL,0000072903,Utilities,Multi-Utilities,Xcel Energy,1957-03-04,True,cached_current,2013-12-31,XEL,XEL,True
2013,XL,875159,Unknown,Unknown,XL Group,,False,wikipedia_removed,2013-12-31,XL,XL,True
2013,XLNX,743988,Unknown,Unknown,Xilinx,,False,wikipedia_removed,2013-12-31,XLNX,XLNX,True
2013,XOM,0000034088,Energy,Integrated Oil & Gas,ExxonMobil,1957-03-04,True,cached_current,2013-12-31,XOM,XOM,True
2013,XRAY,0000818479,Unknown,Unknown,Dentsply Sirona,,False,wikipedia_removed,2013-12-31,XRAY,XRAY,True
2013,XRX,0001770450,Unknown,Unknown,Xerox,,False,wikipedia_removed,2013-12-31,XRX,XRX,True
2013,XYL,0001524472,Industrials,Industrial Machinery & Supplies & Components,Xylem Inc.,2011-11-01,True,cached_current,2013-12-31,XYL,XYL,True
2013,YHOO,1011006,Unknown,Unknown,Yahoo!,,False,wikipedia_removed,2013-12-31,YHOO,YHOO,True
2013,YUM,0001041061,Consumer Discretionary,Restaurants,Yum! Brands,1997-10-06,True,cached_current,2013-12-31,YUM,YUM,True
2013,ZBH,0001136869,Health Care,Health Care Equipment,Zimmer Biomet,2001-08-07,True,cached_current,2013-12-31,ZBH,ZBH,True
2013,ZION,0000109380,Unknown,Unknown,Zions Bancorporation,,False,wikipedia_removed,2013-12-31,ZION,ZION,True
2013,ZTS,0001555280,Health Care,Pharmaceuticals,Zoetis,2013-06-21,True,cached_current,2013-12-31,ZTS,ZTS,True
2014,A,0001090872,Health Care,Life Sciences Tools & Services,Agilent Technologies,2000-06-05,True,cached_current,2014-12-31,A,A,True
2014,AA,0001675149,Unknown,Unknown,Alcoa,,False,wikipedia_removed,2014-12-31,AA,AA,True
2014,AAPL,0000320193,Information Technology,"Technology Hardware, Storage & Peripherals",Apple Inc.,1982-11-30,True,cached_current,2014-12-31,AAPL,AAPL,True
2014,ABBV,0001551152,Health Care,Biotechnology,AbbVie,2012-12-31,True,cached_current,2014-12-31,ABBV,ABBV,True
2014,ABT,0000001800,Health Care,Health Care Equipment,Abbott Laboratories,1957-03-04,True,cached_current,2014-12-31,ABT,ABT,True
2014,ACE,896159,Unknown,Unknown,Chubb,,False,wikipedia_removed,2014-12-31,ACE,ACE,True
2014,ACN,0001467373,Information Technology,IT Consulting & Other Services,Accenture,2011-07-06,True,cached_current,2014-12-31,ACN,ACN,True
2014,ADBE,0000796343,Information Technology,Application Software,Adobe Inc.,1997-05-05,True,cached_current,2014-12-31,ADBE,ADBE,True
2014,ADI,0000006281,Information Technology,Semiconductors,Analog Devices,1999-10-12,True,cached_current,2014-12-31,ADI,ADI,True
